race_analysis_id,event_id,driver,team,start_lap,end_lap,position_delta,phase,event_type,evidence_type,confidence,note
2026-01-albert_park,2026-01-albert_park-pos-0001,ALB,Williams,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0016,BEA,Haas F1 Team,20,20,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0017,BOT,Cadillac,3,3,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0018,BOT,Cadillac,6,6,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0019,BOT,Cadillac,10,10,2.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0020,BOT,Cadillac,11,11,-4.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0021,BOT,Cadillac,12,12,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0022,BOT,Cadillac,30,30,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0023,BOT,Cadillac,31,31,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0024,BOT,Cadillac,33,33,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0025,BOT,Cadillac,38,38,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0026,BOT,Cadillac,46,46,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0027,BOT,Cadillac,47,47,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0028,COL,Alpine,11,11,4.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0029,COL,Alpine,15,15,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0030,COL,Alpine,16,16,-2.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0031,COL,Alpine,20,20,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0032,COL,Alpine,22,22,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0033,COL,Alpine,28,28,-2.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0034,COL,Alpine,29,29,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0035,COL,Alpine,32,32,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0036,COL,Alpine,33,33,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0037,COL,Alpine,36,36,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0038,COL,Alpine,41,41,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0039,COL,Alpine,45,45,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0040,GAS,Alpine,11,11,-4.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0041,GAS,Alpine,14,14,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0042,GAS,Alpine,16,16,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0043,GAS,Alpine,17,17,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0044,GAS,Alpine,20,20,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0045,GAS,Alpine,22,22,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0046,GAS,Alpine,23,23,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0047,GAS,Alpine,28,28,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0048,GAS,Alpine,29,29,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0049,GAS,Alpine,45,45,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0050,HAD,Red Bull Racing,10,10,1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0051,HAD,Red Bull Racing,14,14,3.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0052,HAD,Red Bull Racing,22,22,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0053,HAD,Red Bull Racing,25,25,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0054,HAD,Red Bull Racing,29,29,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0055,HAD,Red Bull Racing,32,32,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0056,HAD,Red Bull Racing,35,35,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0057,HAD,Red Bull Racing,45,45,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0058,HAM,Ferrari,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0059,HAM,Ferrari,4,4,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0060,HAM,Ferrari,11,11,-2.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0061,HAM,Ferrari,14,14,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0062,HAM,Ferrari,15,15,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0063,HAM,Ferrari,24,24,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0064,HAM,Ferrari,26,26,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0065,HAM,Ferrari,27,27,-2.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0066,HAM,Ferrari,35,35,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0067,HAM,Ferrari,39,39,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0068,HAM,Ferrari,40,40,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0069,HUL,Audi,3,3,2.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0070,HUL,Audi,7,7,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0071,HUL,Audi,9,9,2.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0072,HUL,Audi,10,10,1.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0073,HUL,Audi,11,11,1.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0074,HUL,Audi,14,14,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0075,HUL,Audi,16,16,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0076,HUL,Audi,17,17,-1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0077,HUL,Audi,19,19,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0078,HUL,Audi,22,22,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0079,HUL,Audi,23,23,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0080,HUL,Audi,29,29,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0081,HUL,Audi,32,32,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0082,HUL,Audi,35,35,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0083,HUL,Audi,36,36,-6.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0084,HUL,Audi,38,38,2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0085,HUL,Audi,43,43,2.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0086,HUL,Audi,45,45,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0087,LAW,Racing Bulls,5,5,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0088,LAW,Racing Bulls,9,9,-3.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0089,LAW,Racing Bulls,10,10,-3.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0090,LAW,Racing Bulls,11,11,1.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0091,LAW,Racing Bulls,12,12,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0092,LAW,Racing Bulls,21,21,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0093,LAW,Racing Bulls,29,29,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0094,LAW,Racing Bulls,32,32,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0095,LAW,Racing Bulls,35,35,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0096,LAW,Racing Bulls,45,45,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0097,LEC,Ferrari,3,3,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0098,LEC,Ferrari,11,11,-3.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-02-shanghai,2026-02-shanghai-pos-0099,LEC,Ferrari,14,14,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0100,LEC,Ferrari,15,15,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0101,LEC,Ferrari,16,16,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0102,LEC,Ferrari,24,24,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0103,LEC,Ferrari,26,26,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0104,LEC,Ferrari,27,27,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0105,LEC,Ferrari,29,29,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0106,LEC,Ferrari,35,35,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0107,LEC,Ferrari,39,39,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0108,LEC,Ferrari,40,40,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0109,LIN,Racing Bulls,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0110,LIN,Racing Bulls,9,9,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0111,LIN,Racing Bulls,11,11,2.0,opening,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0112,LIN,Racing Bulls,14,14,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-02-shanghai,2026-02-shanghai-pos-0113,LIN,Racing Bulls,16,16,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
